009800007639,TIC TAC ORANGE,TIC TAC ORANGE 1.0OZ,,,0,1,1-2,0,0,1,31535,0,0,0,,,12,12.6000,566.8342,89.5238,1,2.09,0,0,0.000,0,0.000,-61.000,,True,False,False,,,False,True
009800007677,TIC TAC WINTERGREEN,TIC TAC WINTERGREEN 1.0OZ,,,0,1,,0,0,0,31538,0,0,0,,,12,12.6000,47.2362,47.2362,1,1.99,0,0,,0,0.000,0.000,,True,False,False,,,False,True
009800123018,FERRERO ROCHER,FERRERO ROCHER,,,0,1,1-2,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,2.19,0,0,0.000,0,0.000,-78.000,,True,False,False,,,False,True
009800203000,FRERO COLCTION1.1OZ,FERRERO COLLECTIPON CHOCOLATE 1.1OZ,,,0,1,1-2,79,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,2.69,0,0,0.000,0,0.000,-58.000,,True,False,False,,,False,True
009800512041,KINDER CHOCLATE 1.8O,KINDER CHOCLATE 1.8OZ,,,0,1,1-3,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,2.19,0,0,0.000,0,0.000,-14.000,,True,False,False,,,False,True
009800554003,KINDER BUENO 4PC,KINDER BUENO 4PC 3.0OZ,,,0,1,1-2,0,0,,28620,0,0,0,,,8,16.1900,40.3024,40.3024,1,3.39,0,0,0.000,0,0.000,-267.000,,True,False,False,,,False,True
009800820023,NUTELLA 1.55OZ,NUTELLA B READY CRISPY EAFER FILLED WITH NUTELLA 1.55OZ,,,0,1,1-3,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,2.49,0,0,0.000,0,0.000,-24.000,,True,False,False,,,False,True
009800820061,NUTELLA B READY WAF,NUTELLA B READY WAFER 4.6OZ,,,0,1,,0,0,1,,0,0,0,,,16,52.8100,0.0000,0.0000,1,5.29,0,0,,0,0.000,0.000,,True,False,False,,,False,True
009800830039,NUTELLA BISCUITS,NUTELLA BISCUITS 9.7OZ,,,0,1,,0,0,1,,0,0,0,,,12,46.4300,0.0000,0.0000,1,6.19,0,0,,0,0.000,-5.000,,True,False,False,,,False,True
009800895007,NUTELLA,NUTELLA 13.0OZ,,,0,1,1-1,0,0,,7414,0,0,0,,,15,51.6400,42.5264,42.5264,1,5.99,0,0,0.000,0,0.000,-75.000,,True,False,False,,,False,True
